Date,Open,High,Low,Close,Volume
4/2/20 16:00,5.35,5.54,4.69,5.02,12763026
4/3/20 16:00,5.18,5.63,4.46,4.79,12439955
4/6/20 16:00,5.4,5.5,4.9,5.12,12556510
4/7/20 16:00,5.63,6.41,5.52,5.69,21584467
4/8/20 16:00,5.98,6.14,5.42,5.96,11500549
4/9/20 16:00,6.38,6.88,6.04,6.26,17976746
4/13/20 16:00,6.35,6.39,5.66,5.76,10754917
4/14/20 16:00,5.92,6.25,5.8,6.02,9357630
4/15/20 16:00,5.8,5.98,5.6,5.8,7172692
4/16/20 16:00,5.22,5.22,4.65,4.93,30688831
4/17/20 16:00,5.4,5.42,4.95,5.01,16156925
4/20/20 16:00,4.81,4.87,4.55,4.65,19743432
4/21/20 16:00,4.44,4.56,4.15,4.27,14863983
4/22/20 16:00,4.49,4.49,4.03,4.04,13794257
4/23/20 16:00,4.05,4.14,3.76,3.95,24741235
4/24/20 16:00,3.82,3.99,3.42,3.71,45158556
4/27/20 16:00,3.86,4.55,3.83,4.48,37014258
4/28/20 16:00,4.88,5.08,4.47,5,37996863
4/29/20 16:00,5.25,5.46,3.56,4,95911807
4/30/20 16:00,3.97,4.25,3.85,4.04,26539055
5/1/20 16:00,3.86,3.87,3.49,3.51,28024347
5/4/20 16:00,3.41,3.78,3.18,3.59,27757993
5/5/20 16:00,3.16,3.4,2.8,3.01,49965056
5/6/20 16:00,3.16,3.2,2.91,2.92,13416056
5/7/20 16:00,3,3.1,2.8,3.05,14429844
5/8/20 16:00,3.15,3.38,3.04,3.27,17481608
5/11/20 16:00,3.35,3.35,3.03,3.19,11160848
5/12/20 16:00,3.05,3.24,2.89,2.9,12967893
5/13/20 16:00,2.92,2.92,2.6,2.76,11968324
5/14/20 16:00,2.61,2.81,2.32,2.79,14562482
5/15/20 16:00,2.71,2.84,2.61,2.64,7272580
5/18/20 16:00,3.03,3.3,2.87,3.17,23109962
5/19/20 16:00,3.38,3.4,2.9,2.96,19827490
5/20/20 16:00,3.06,3.19,2.88,3.01,21884353
5/21/20 16:00,3,3.14,2.95,3.07,16749575
5/22/20 16:00,3.03,3.04,2.8,2.84,25626769
5/26/20 16:00,0.41,1.47,0.4,0.56,143585015
5/27/20 16:00,0.91,1.49,0.8,1.31,345869839
5/28/20 16:00,1.16,1.22,1,1.02,119862355
5/29/20 16:00,1.07,1.13,1,1,40261003
6/1/20 16:00,1.01,1.05,0.84,0.89,60753386
6/2/20 16:00,0.91,0.93,0.82,0.85,41301366
6/3/20 16:00,0.86,0.86,0.78,0.82,38080297
6/4/20 16:00,0.8,1.87,0.8,1.5,267963584
6/5/20 16:00,3.48,3.7,2.31,2.57,342187112
6/8/20 16:00,3.37,6.25,3.09,5.53,533891774
6/9/20 16:00,4.78,5.8,3.4,4.18,299658892
6/10/20 16:00,3.54,3.85,2.5,2.52,223180982
6/11/20 16:00,1.87,2.47,1.71,2.06,125327201
6/12/20 16:00,3.21,3.47,2.56,2.83,285194979
6/15/20 16:00,2.19,2.72,1.73,1.88,176826453
6/16/20 16:00,2.13,2.28,1.75,1.95,93974205
6/17/20 16:00,1.85,2.35,1.76,2,127692754
6/18/20 16:00,1.93,1.97,1.8,1.8,38443365
6/19/20 16:00,1.85,1.86,1.66,1.73,34908398
6/22/20 16:00,1.64,1.66,1.32,1.4,43689283
6/23/20 16:00,1.25,1.29,1.11,1.24,43315035
6/24/20 16:00,1.56,2.49,1.38,1.61,275883945
6/25/20 16:00,1.95,1.98,1.56,1.69,82578812
6/26/20 16:00,1.56,1.61,1.36,1.49,39250938
6/29/20 16:00,1.55,1.58,1.38,1.45,20256274
6/30/20 16:00,1.46,1.48,1.39,1.41,13152102
7/1/20 16:00,1.44,1.56,1.41,1.47,20735552
7/2/20 16:00,1.55,1.58,1.43,1.5,15620839
7/6/20 16:00,1.56,1.58,1.41,1.46,14800906
7/7/20 16:00,1.41,1.42,1.35,1.37,11710110
7/8/20 16:00,1.38,1.48,1.3,1.48,18819256
7/9/20 16:00,1.45,1.59,1.39,1.45,14804470
7/10/20 16:00,1.44,1.49,1.41,1.45,7079031
7/13/20 16:00,1.49,1.49,1.4,1.4,7672078
7/14/20 16:00,1.4,1.45,1.32,1.43,10175200
7/15/20 16:00,1.47,1.47,1.4,1.45,7528274
7/16/20 16:00,1.41,1.45,1.4,1.44,5797819
7/17/20 16:00,1.41,1.55,1.4,1.48,11693258
7/20/20 16:00,1.47,1.53,1.41,1.49,12763000
7/21/20 16:00,1.47,1.49,1.44,1.46,7220569
7/22/20 16:00,1.47,1.93,1.46,1.74,62104040
7/23/20 16:00,1.82,1.82,1.6,1.67,15237536
7/24/20 16:00,1.65,1.67,1.56,1.58,9650103
7/27/20 16:00,1.63,1.68,1.5,1.54,11575190
7/28/20 16:00,1.51,1.55,1.48,1.49,7096126
7/29/20 16:00,1.5,1.58,1.5,1.53,8414593
7/30/20 16:00,1.51,1.52,1.46,1.48,7607365
7/31/20 16:00,1.5,1.51,1.45,1.45,6498065
8/3/20 16:00,1.45,1.47,1.34,1.4,14282332
8/4/20 16:00,1.39,1.53,1.37,1.47,12309912
8/5/20 16:00,1.5,1.65,1.44,1.59,16017825
8/6/20 16:00,1.55,1.62,1.47,1.55,9523358
8/7/20 16:00,1.54,1.55,1.45,1.51,9213495
8/10/20 16:00,1.52,1.74,1.51,1.69,26167268
8/11/20 16:00,1.88,1.89,1.52,1.57,33551572
8/12/20 16:00,1.64,1.66,1.58,1.59,8988238
8/13/20 16:00,1.6,1.61,1.51,1.54,8044077
8/14/20 16:00,1.53,1.58,1.51,1.55,4744639
8/17/20 16:00,1.53,1.55,1.48,1.49,8763702
8/18/20 16:00,1.5,1.51,1.48,1.49,4752914
8/19/20 16:00,1.48,1.51,1.46,1.46,5583260
8/20/20 16:00,1.46,1.49,1.44,1.47,6094828
8/21/20 16:00,1.45,1.48,1.44,1.47,5257040
8/24/20 16:00,1.46,1.52,1.42,1.46,7867128
8/25/20 16:00,1.48,1.5,1.42,1.43,6514223
8/26/20 16:00,1.44,1.47,1.42,1.45,6719690
8/27/20 16:00,1.45,1.58,1.42,1.45,13998149
8/28/20 16:00,1.45,1.54,1.45,1.51,9478353
8/31/20 16:00,1.47,1.5,1.45,1.46,6354127
9/1/20 16:00,1.46,1.48,1.42,1.43,6534051
9/2/20 16:00,1.43,1.47,1.41,1.46,6223882
9/3/20 16:00,1.45,1.5,1.4,1.41,8988844
9/4/20 16:00,1.37,1.45,1.33,1.44,9982956
9/8/20 16:00,1.43,1.49,1.39,1.44,5919456
9/9/20 16:00,1.44,1.44,1.39,1.41,4404907
9/10/20 16:00,1.43,1.48,1.39,1.4,6155893
9/11/20 16:00,1.4,1.42,1.33,1.36,6984936
9/14/20 16:00,1.37,1.39,1.35,1.36,5395185
9/15/20 16:00,1.36,1.38,1.32,1.33,6089228
9/16/20 16:00,1.33,1.39,1.32,1.33,7065885
9/17/20 16:00,1.33,1.52,1.33,1.36,17832255
9/18/20 16:00,1.42,1.45,1.28,1.32,25486138
9/21/20 16:00,1.29,1.33,1.22,1.28,11226556
9/22/20 16:00,1.34,1.35,1.26,1.3,6326409
9/23/20 16:00,1.29,1.31,1.24,1.26,6445737
9/24/20 16:00,1.26,1.28,1.18,1.21,7410242
9/25/20 16:00,1.21,1.28,1.21,1.21,6229654
9/28/20 16:00,1.23,1.26,1.21,1.22,5080888
9/29/20 16:00,1.23,1.24,1.12,1.13,14487790
9/30/20 16:00,1.14,1.15,1.04,1.11,13921345
10/1/20 16:00,1.1,1.12,1.06,1.1,5683062
10/2/20 16:00,1.04,1.13,1.01,1.08,6984668
10/5/20 16:00,1.07,1.08,1.03,1.06,5660721
10/6/20 16:00,1.06,1.24,1.04,1.09,17714394
10/7/20 16:00,1.1,1.13,1.07,1.08,4978609
10/8/20 16:00,1.09,1.18,1.07,1.12,8992588
10/9/20 16:00,1.13,1.14,1.08,1.1,5024500
10/12/20 16:00,1.1,1.12,1.08,1.09,4055716
10/13/20 16:00,1.08,1.1,1.05,1.05,5890714
10/14/20 16:00,1.07,1.09,1.04,1.05,5117645
10/15/20 16:00,1.05,1.06,1.01,1.03,7280292
10/16/20 16:00,2.4,2.86,1.67,2.5,1032229000
10/19/20 16:00,2.62,2.98,2.11,2.17,399119520
10/20/20 16:00,2.32,2.33,1.79,1.84,118042048
10/21/20 16:00,1.6,1.79,1.55,1.6,56162097
10/22/20 16:00,1.66,1.9,1.62,1.76,62573325
10/23/20 16:00,1.79,1.86,1.71,1.75,29428468
10/26/20 16:00,1.67,1.72,1.6,1.67,26811410
10/27/20 16:00,1.7,1.74,1.6,1.62,13613158
10/28/20 16:00,1.62,1.84,1.5,1.8,32311884
10/29/20 16:00,1.75,1.99,1.66,1.78,47034079
10/30/20 16:00,1.12,1.15,0.6,0.7,52236033
11/2/20 16:00,0.72,0.94,0.63,0.89,19569359
11/3/20 16:00,0.92,1.04,0.83,0.88,22788896
11/4/20 16:00,0.9,0.95,0.85,0.86,7171674
11/5/20 16:00,0.85,0.92,0.81,0.9,7453821
11/6/20 16:00,1.03,1.33,0.91,1.15,21791241
11/9/20 16:00,1.39,1.5,1.26,1.32,16068606
11/10/20 16:00,1.33,1.42,1.15,1.17,8399517
11/11/20 16:00,1.17,1.25,1.15,1.16,5141532
11/12/20 16:00,1.17,1.22,1.03,1.14,7074442
11/13/20 16:00,1.14,1.16,1.09,1.11,2924483
11/16/20 16:00,1.16,1.17,1.07,1.09,5231655
11/17/20 16:00,1.07,1.09,1,1.09,5991247
11/18/20 16:00,1.13,1.16,1.1,1.11,3230819
11/19/20 16:00,1.18,1.18,1.11,1.13,2583362
11/20/20 16:00,1.16,1.17,1.1,1.11,2862885
11/23/20 16:00,1.15,1.15,1.05,1.08,4250277
11/24/20 16:00,1.07,1.4,1.07,1.32,10047916
11/25/20 16:00,1.39,1.4,1.24,1.34,5996067
11/27/20 16:00,1.34,1.49,1.33,1.41,4420585
11/30/20 16:00,1.48,1.65,1.43,1.59,6359462
12/1/20 16:00,1.64,1.88,1.62,1.71,6523563
12/2/20 16:00,1.79,1.87,1.72,1.77,4526738
12/3/20 16:00,1.79,1.92,1.77,1.91,7689132
12/4/20 16:00,1.93,2.3,1.93,2.27,16629955
12/7/20 16:00,2.28,2.67,2.27,2.53,13274407
12/8/20 16:00,2.5,2.62,1.8,2.01,21033183
12/9/20 16:00,2.05,2.06,1.51,1.64,21540300
12/10/20 16:00,1.7,1.81,1.55,1.8,5936921
12/11/20 16:00,1.85,1.95,1.8,1.84,4470757
12/14/20 16:00,1.87,1.95,1.78,1.78,3245381
12/15/20 16:00,1.79,1.85,1.57,1.64,5512002
12/16/20 16:00,1.69,1.69,1.53,1.63,2502938
12/17/20 16:00,1.62,1.69,1.59,1.65,2337208
12/18/20 16:00,1.65,1.75,1.6,1.65,3112684
12/21/20 16:00,1.64,1.65,1.5,1.58,3518083
12/22/20 16:00,1.64,1.64,1.53,1.55,1849134
12/23/20 16:00,1.57,1.58,1.5,1.51,2046938
12/24/20 16:00,1.51,1.55,1.5,1.5,1163948
12/28/20 16:00,1.5,1.57,1.5,1.51,2198607
12/29/20 16:00,1.51,1.53,1.45,1.49,2086403
12/30/20 16:00,1.5,1.51,1.37,1.39,4116607
12/31/20 16:00,1.34,1.35,1.25,1.28,5777532
