Date,Open,High,Low,Close,Volume
4/30/20 16:00,86,86.41,84.18,84.66,3536809
5/1/20 16:00,83.86,83.95,82.09,82.64,3036874
5/4/20 16:00,82.73,82.95,81.28,82.63,2947483
5/5/20 16:00,82.83,83.89,82.81,83.14,2781019
5/6/20 16:00,83.18,83.37,80.04,80.07,3581947
5/7/20 16:00,80.89,81.45,80.04,80.31,3431738
5/8/20 16:00,81.49,82.07,80.5,81.78,2875207
5/11/20 16:00,81.45,82.27,80.33,81.66,3924228
5/12/20 16:00,82.49,83.66,81.88,81.88,3524704
5/13/20 16:00,81.55,82.1,80.62,81.89,3998277
5/14/20 16:00,80,82.39,79.72,82.3,3649564
5/15/20 16:00,81.48,81.79,80.17,81.19,5250725
5/18/20 16:00,82.69,85.44,82.58,84.92,6747855
5/19/20 16:00,84.38,84.38,83.25,83.29,3020887
5/20/20 16:00,83.95,84.09,83.14,83.31,2710879
5/21/20 16:00,83.06,83.77,82.01,82.34,3107997
5/22/20 16:00,82.19,83.32,81.89,83.23,2760571
5/26/20 16:00,84.46,84.67,82.69,82.81,3910328
5/27/20 16:00,84.12,84.2,82.69,83.72,3606650
5/28/20 16:00,84.85,86.1,84.68,85.83,3957640
5/29/20 16:00,85.54,86.37,84.67,85.63,4018487
6/1/20 16:00,85.84,87.58,85.23,87.44,2438896
6/2/20 16:00,87.82,88.1,86.6,87.67,3446830
6/3/20 16:00,88.33,89.65,88,89.23,2449587
6/4/20 16:00,88.8,89.38,87.48,88.44,3640896
6/5/20 16:00,89.4,91.56,89.15,89.49,3353385
6/8/20 16:00,89.46,92.2,89.11,91.91,2771038
6/9/20 16:00,91,91.07,88.93,90.32,3023664
6/10/20 16:00,90.41,90.95,89.5,90.19,2721368
6/11/20 16:00,88.8,89.05,86.34,87.08,4974269
6/12/20 16:00,88.93,88.99,85.73,86.74,3935784
6/15/20 16:00,85.04,87.42,84.3,86.96,4501225
6/16/20 16:00,89,89.48,86.41,86.95,3865236
6/17/20 16:00,87,87.36,85.48,86.21,4181840
6/18/20 16:00,85.66,86.38,85,85.77,3480071
6/19/20 16:00,86.74,86.93,82.11,82.11,8075757
6/22/20 16:00,82.32,83.55,81.31,82.53,3878885
6/23/20 16:00,83.24,83.5,81.49,81.85,3771624
6/24/20 16:00,81.08,81.34,79.82,80.47,3676150
6/25/20 16:00,80.11,80.23,78.79,79.45,3985231
6/26/20 16:00,79.35,79.92,77.58,78.93,5321454
6/29/20 16:00,79.57,80.25,78.52,80.25,2954003
6/30/20 16:00,80.09,80.48,78.93,79.89,4890020
7/1/20 16:00,79.97,82.38,79.76,81.93,2835913
7/2/20 16:00,82.64,82.92,81.44,81.84,2819677
7/6/20 16:00,80.5,81.86,79.12,79.81,5997782
7/7/20 16:00,79.2,81.18,79.15,80.82,4129946
7/8/20 16:00,80.86,81.95,80.33,81.44,3433141
7/9/20 16:00,81.33,81.33,79.11,79.74,3457440
7/10/20 16:00,79.79,81.58,79.76,81.32,2545669
7/13/20 16:00,81.15,81.97,80.96,81.42,2205139
7/14/20 16:00,81.42,82.47,81.39,81.69,4218174
7/15/20 16:00,82.48,82.64,80.32,80.43,4501709
7/16/20 16:00,80.7,81.34,80.43,81.07,2874410
7/17/20 16:00,81.69,82.63,81.46,82.4,4603142
7/20/20 16:00,82.05,82.23,80.95,81.1,3271569
7/21/20 16:00,81.5,82.79,81.1,82.33,3892865
7/22/20 16:00,82,84.51,81.52,84.15,3763312
7/23/20 16:00,84.06,84.39,83.48,83.99,2373087
7/24/20 16:00,84.35,84.9,82.62,82.79,2953131
7/27/20 16:00,82.5,82.64,81.09,81.29,4199019
7/28/20 16:00,81.25,84.98,81.21,84.6,4851395
7/29/20 16:00,84.53,85.05,83.84,84.97,2501754
7/30/20 16:00,84.31,84.58,83.49,84.57,2828635
7/31/20 16:00,84.05,84.81,83.6,84.74,3292473
8/3/20 16:00,84.67,84.75,83.11,83.81,2552180
8/4/20 16:00,83.5,84.97,83.34,84.69,3234460
8/5/20 16:00,84.72,84.86,83.28,83.51,2947067
8/6/20 16:00,83.27,84.39,82.67,84.21,3036406
8/7/20 16:00,83.79,86.69,83.68,86.61,4289517
8/10/20 16:00,87.19,87.21,84.53,84.76,4323253
8/11/20 16:00,84.99,85.09,83.47,83.67,4546247
8/12/20 16:00,84.02,84.78,83.83,84.32,3397739
8/13/20 16:00,83.03,83.23,82,82.74,3219152
8/14/20 16:00,82.66,82.9,81.93,82.15,2016173
8/17/20 16:00,82.29,83.11,81.66,82.6,3849505
8/18/20 16:00,82.57,82.77,81.5,81.66,2607237
8/19/20 16:00,81.88,82.19,81.46,81.66,2623147
8/20/20 16:00,81.26,81.61,80.56,81.04,2715265
8/21/20 16:00,81.2,81.33,80.28,81,3911087
8/24/20 16:00,81.38,81.66,80.5,81.47,2679398
8/25/20 16:00,81.5,81.5,80.43,80.85,2769330
8/26/20 16:00,80.42,80.62,79.31,79.55,3367934
8/27/20 16:00,79.68,80.37,79.22,79.55,2932800
8/28/20 16:00,79.92,79.99,78.95,79.71,3190794
8/31/20 16:00,79.7,81.53,79.61,80.34,3569267
9/1/20 16:00,79.84,80.18,78.97,79.21,3194648
9/2/20 16:00,79.24,81.9,78.98,81.47,3626200
9/3/20 16:00,81.82,82.7,80.34,81.14,3135123
9/4/20 16:00,81.22,81.82,79.93,80.97,2820296
9/8/20 16:00,81.06,81.24,79.38,80.73,3252171
9/9/20 16:00,82.42,83.89,81.85,82.59,4411126
9/10/20 16:00,82.22,82.73,81.41,82,3591244
9/11/20 16:00,82.07,83.41,81.75,83.03,3196940
9/14/20 16:00,83.58,84.94,83.58,84.38,3438204
9/15/20 16:00,84.94,85.87,83.93,84.45,2582508
9/16/20 16:00,85,85.48,84.57,84.84,2910381
9/17/20 16:00,84.25,84.78,83.64,84.6,3355958
9/18/20 16:00,84.2,84.74,82.9,82.95,5035855
9/21/20 16:00,82.05,82.57,81.17,82.57,3002015
9/22/20 16:00,82.41,84.01,82.26,82.69,2703948
9/23/20 16:00,82.9,83.13,81.23,81.28,2322858
9/24/20 16:00,81.23,82.41,80.41,81.67,2582328
9/25/20 16:00,81.28,82.59,80.95,82.47,3854684
9/28/20 16:00,82.97,84.08,82.66,82.87,2424590
9/29/20 16:00,83.07,83.4,82.04,82.41,2174775
9/30/20 16:00,88,89.49,86.43,88.56,18804934
10/1/20 16:00,88.03,90.36,87.6,90.05,6249705
10/2/20 16:00,89.22,92.15,88.69,91.58,5925175
10/5/20 16:00,90.98,92.15,89.9,91.74,3038568
10/6/20 16:00,91.72,92.07,90.46,90.77,2993887
10/7/20 16:00,91.61,92.13,90.7,91.3,2480065
10/8/20 16:00,91.49,93.43,90.9,93.15,3253274
10/9/20 16:00,93.14,93.92,92.04,93.3,3686838
10/12/20 16:00,93.19,93.85,92.59,93.11,3131627
10/13/20 16:00,92.64,93.26,91.3,92.92,2544541
10/14/20 16:00,92.84,93.5,92.01,92.67,2420656
10/15/20 16:00,91.07,92.82,90.75,91.96,2170565
10/16/20 16:00,92.18,93.06,91.73,92.37,2811176
10/19/20 16:00,92.12,92.87,91.75,92.07,2284024
10/20/20 16:00,92.11,92.8,91.8,92.06,2243301
10/21/20 16:00,91.96,92.98,91.56,92.51,2233330
10/22/20 16:00,92.59,93.91,92.06,93.89,4162213
10/23/20 16:00,94,94.37,90.97,92.78,4532172
10/26/20 16:00,91.94,93.5,91.47,93.18,2711792
10/27/20 16:00,93.32,93.94,92.62,93.06,2275940
10/28/20 16:00,91.79,93.09,90.83,90.98,3658916
10/29/20 16:00,90.72,93.19,89.62,92.24,3424927
10/30/20 16:00,91.66,93,91.23,92.11,3304844
11/2/20 16:00,92.93,94.2,92.25,93.82,2929865
11/3/20 16:00,94.86,96.56,94.43,95.52,3512406
11/4/20 16:00,95.07,96.73,93.55,93.55,2883721
11/5/20 16:00,94.82,96.96,93.97,94.22,2531931
11/6/20 16:00,94.5,95.53,93.34,93.44,2380519
11/9/20 16:00,96.81,98.88,95.11,95.4,4148188
11/10/20 16:00,95.72,97.27,94.3,97.14,3146097
11/11/20 16:00,97.68,98.66,97.04,97.31,2704469
11/12/20 16:00,95.5,95.91,93.6,94.25,3119041
11/13/20 16:00,94.71,95.36,94.6,94.98,1887359
11/16/20 16:00,96.05,96.05,94.47,95.01,2843021
11/17/20 16:00,94.3,95,92.83,92.92,3178659
11/18/20 16:00,93.59,93.96,91.46,91.53,2949150
11/19/20 16:00,91.34,91.76,90.01,91.7,3368591
11/20/20 16:00,91.7,92.68,91.38,92.58,4213890
11/23/20 16:00,92.52,93.43,92.01,93.33,3796750
11/24/20 16:00,94.47,96.33,93.9,96.26,4351042
11/25/20 16:00,95.95,96.24,94.84,96.15,1959358
11/27/20 13:00,96.15,96.15,94.1,94.6,1293833
11/30/20 16:00,94.13,94.25,91.94,92.66,5012313
12/1/20 16:00,93.56,94.64,93.17,93.26,2947309
12/2/20 16:00,93.1,93.91,91.91,93.87,2173993
12/3/20 16:00,93.48,93.7,92.1,92.35,2286092
12/4/20 16:00,92.2,92.67,90.14,91.15,3172235
12/7/20 16:00,90.7,92.31,90.55,91.87,2030685
12/8/20 16:00,91.33,92.02,90.4,91.51,2409347
12/9/20 16:00,91.49,91.74,90.29,91.39,2998225
12/10/20 16:00,91.69,92.07,90.83,91.76,3628684
12/11/20 16:00,91.25,91.89,90.9,91.54,3225125
12/14/20 16:00,92.38,94.08,91.1,91.13,3684225
12/15/20 16:00,91.26,92.84,90.9,92.11,4059585
12/16/20 16:00,92.39,92.98,90.6,90.61,4057859
12/17/20 16:00,91.31,91.83,91,91.52,4309925
12/18/20 16:00,91.45,91.6,90.24,90.32,7342963
12/21/20 16:00,89.81,90,88.18,89.1,4682259
12/22/20 16:00,89.09,89.57,88.6,89.53,2831765
12/23/20 16:00,89.98,90.75,89.02,89.04,1956474
12/24/20 13:00,89.22,89.72,88.8,89.67,733507
12/28/20 16:00,90.16,90.66,89.73,90.25,1473418
12/29/20 16:00,90.53,91.04,89.68,89.86,2044628
12/30/20 16:00,89.92,91.08,89.92,90.56,1838968
12/31/20 16:00,90.61,91.64,90.27,91.56,1638826
